0	8.01043e-07
0.002	6.22281e-07
0.004	4.48449e-07
0.006	4.91794e-07
0.008	5.16213e-07
0.01	1.71038e-07
0.012	5.32919e-07
0.014	4.84075e-07
0.016	5.13511e-07
0.018	-4.98516e-08
0.02	-2.85702e-07
0.022	1.24651e-07
0.024	-4.24215e-07
0.026	-3.21176e-07
0.028	7.43418e-08
0.03	-1.18423e-07
0.032	-3.63559e-07
0.034	-8.00413e-07
0.036	-1.21067e-07
0.038	-2.22514e-07
0.04	-3.58101e-07
0.042	-3.5359e-07
0.044	-2.37545e-07
0.046	-7.62266e-07
0.048	-6.59449e-07
0.05	1.81467e-07
0.052	8.41488e-07
0.054	2.71687e-07
0.056	-9.27053e-08
0.058	1.02775e-07
0.06	2.90554e-07
0.062	3.03947e-07
0.064	1.15544e-07
0.066	-1.46314e-07
0.068	-9.56946e-07
0.07	-2.03415e-06
0.072	-2.4424e-06
0.074	-3.1412e-06
0.076	-3.69479e-06
0.078	-4.09613e-06
0.08	-5.70993e-06
0.082	-7.4565e-06
0.084	-9.79397e-06
0.086	-1.30348e-05
0.088	-1.54325e-05
0.09	-1.75738e-05
0.092	-1.97246e-05
0.094	-2.26112e-05
0.096	-2.51754e-05
0.098	-2.73721e-05
0.1	-2.95324e-05
0.102	-3.11288e-05
0.104	-3.30971e-05
0.106	-3.43831e-05
0.108	-3.52771e-05
0.11	-3.60682e-05
0.112	-3.61303e-05
0.114	-3.65349e-05
0.116	-3.62687e-05
0.118	-3.55625e-05
0.12	-3.53848e-05
0.122	-3.54607e-05
0.124	-3.48275e-05
0.126	-3.41375e-05
0.128	-3.32904e-05
0.13	-3.37857e-05
0.132	-3.41261e-05
0.134	-3.3822e-05
0.136	-3.27417e-05
0.138	-3.15627e-05
0.14	-3.03553e-05
0.142	-2.96397e-05
0.144	-3.01019e-05
0.146	-2.91803e-05
0.148	-2.92983e-05
0.15	-2.90172e-05
0.152	-2.89646e-05
0.154	-2.8105e-05
0.156	-2.71689e-05
0.158	-2.66653e-05
0.16	-2.62045e-05
0.162	-2.64877e-05
0.164	-2.55359e-05
0.166	-2.36889e-05
0.168	-2.29601e-05
0.17	-2.26693e-05
0.172	-2.20539e-05
0.174	-2.16687e-05
0.176	-2.12007e-05
0.178	-2.14e-05
0.18	-2.09228e-05
0.182	-2.03713e-05
0.184	-1.96239e-05
0.186	-1.93021e-05
0.188	-1.82867e-05
0.19	-1.76685e-05
0.192	-1.78361e-05
0.194	-1.76668e-05
0.196	-1.73059e-05
0.198	-1.71255e-05
0.2	-1.61359e-05
0.202	-1.5453e-05
0.204	-1.54229e-05
0.206	-1.43958e-05
0.208	-1.44367e-05
0.21	-1.38539e-05
0.212	-1.27423e-05
0.214	-1.26549e-05
0.216	-1.20859e-05
0.218	-1.17344e-05
0.22	-1.09867e-05
0.222	-1.12635e-05
0.224	-1.06975e-05
0.226	-9.77764e-06
0.228	-9.67453e-06
0.23	-9.32948e-06
0.232	-8.21174e-06
0.234	-8.31383e-06
0.236	-7.92042e-06
0.238	-7.38992e-06
0.24	-7.77025e-06
0.242	-6.83467e-06
0.244	-5.99966e-06
0.246	-6.35572e-06
0.248	-5.87197e-06
0.25	-5.5985e-06
0.252	-5.88757e-06
0.254	-4.92614e-06
0.256	-4.78671e-06
0.258	-4.16249e-06
0.26	-3.90281e-06
0.262	-4.14478e-06
0.264	-4.14554e-06
0.266	-3.28732e-06
0.268	-3.15058e-06
0.27	-2.27811e-06
0.272	-1.41363e-06
0.274	-7.78681e-07
0.276	-2.99262e-07
0.278	1.51215e-07
0.28	-3.6084e-07
0.282	-1.04032e-07
0.284	-3.84096e-07
0.286	2.36977e-07
0.288	7.62099e-07
0.29	8.9775e-07
0.292	1.2121e-06
0.294	1.3277e-06
0.296	1.65487e-06
0.298	1.50093e-06
0.3	1.85125e-06
0.302	2.95079e-06
0.304	2.81225e-06
0.306	3.21329e-06
0.308	3.7842e-06
0.31	4.36725e-06
0.312	4.62816e-06
0.314	4.78825e-06
0.316	5.35903e-06
0.318	4.76482e-06
0.32	4.34599e-06
0.322	5.13793e-06
0.324	6.00182e-06
0.326	6.43963e-06
0.328	5.88202e-06
0.33	5.6527e-06
0.332	5.5953e-06
0.334	6.25034e-06
0.336	6.82971e-06
0.338	6.95262e-06
0.34	7.61247e-06
0.342	8.23821e-06
0.344	8.41661e-06
0.346	8.5155e-06
0.348	7.93478e-06
0.35	8.23442e-06
0.352	9.45593e-06
0.354	9.77054e-06
0.356	8.77207e-06
0.358	9.63971e-06
0.36	9.75571e-06
0.362	9.15473e-06
0.364	8.86113e-06
0.366	9.36847e-06
0.368	1.04242e-05
0.37	1.02185e-05
0.372	1.03615e-05
0.374	1.0709e-05
0.376	1.10665e-05
0.378	1.08978e-05
0.38	1.04505e-05
0.382	1.08281e-05
0.384	1.07695e-05
0.386	1.148e-05
0.388	1.20665e-05
0.39	1.22819e-05
0.392	1.2233e-05
0.394	1.24575e-05
0.396	1.26788e-05
0.398	1.22487e-05
0.4	1.29856e-05
0.402	1.37508e-05
0.404	1.35983e-05
0.406	1.37834e-05
0.408	1.38952e-05
0.41	1.35103e-05
0.412	1.36998e-05
0.414	1.35127e-05
0.416	1.36614e-05
0.418	1.40623e-05
0.42	1.42799e-05
0.422	1.34805e-05
0.424	1.32564e-05
0.426	1.33417e-05
0.428	1.36632e-05
0.43	1.43323e-05
0.432	1.51309e-05
0.434	1.49861e-05
0.436	1.55301e-05
0.438	1.51386e-05
0.44	1.43854e-05
0.442	1.44303e-05
0.444	1.43107e-05
0.446	1.50234e-05
0.448	1.52084e-05
0.45	1.45636e-05
0.452	1.4456e-05
0.454	1.50209e-05
0.456	1.5709e-05
0.458	1.56265e-05
0.46	1.54772e-05
0.462	1.52718e-05
0.464	1.60034e-05
0.466	1.61535e-05
0.468	1.56893e-05
0.47	1.57982e-05
0.472	1.60338e-05
0.474	1.55612e-05
0.476	1.64691e-05
0.478	1.59267e-05
0.48	1.56038e-05
0.482	1.58054e-05
0.484	1.62327e-05
0.486	1.62517e-05
0.488	1.58559e-05
0.49	1.63582e-05
0.492	1.62696e-05
0.494	1.60722e-05
0.496	1.59401e-05
0.498	1.57601e-05
0.5	1.5899e-05
0.502	1.58102e-05
0.504	1.62947e-05
0.506	1.64253e-05
0.508	1.62885e-05
0.51	1.62084e-05
0.512	1.57077e-05
0.514	1.54174e-05
0.516	1.55134e-05
0.518	1.57613e-05
0.52	1.56342e-05
0.522	1.62087e-05
0.524	1.62539e-05
0.526	1.64186e-05
0.528	1.65758e-05
0.53	1.61057e-05
0.532	1.54027e-05
0.534	1.53685e-05
0.536	1.61629e-05
0.538	1.64625e-05
0.54	1.62446e-05
0.542	1.58999e-05
0.544	1.62053e-05
0.546	1.61272e-05
0.548	1.60586e-05
0.55	1.58434e-05
0.552	1.63538e-05
0.554	1.631e-05
0.556	1.66466e-05
0.558	1.74205e-05
0.56	1.65894e-05
0.562	1.60793e-05
0.564	1.58375e-05
0.566	1.57985e-05
0.568	1.62246e-05
0.57	1.60382e-05
0.572	1.60537e-05
0.574	1.57319e-05
0.576	1.47752e-05
0.578	1.48064e-05
0.58	1.53316e-05
0.582	1.60083e-05
0.584	1.62128e-05
0.586	1.59846e-05
0.588	1.57444e-05
0.59	1.5221e-05
0.592	1.51577e-05
0.594	1.4794e-05
0.596	1.51737e-05
0.598	1.57718e-05
0.6	1.50602e-05
0.602	1.45643e-05
0.604	1.43406e-05
0.606	1.3706e-05
0.608	1.39317e-05
0.61	1.42276e-05
0.612	1.4388e-05
0.614	1.45367e-05
0.616	1.4039e-05
0.618	1.4101e-05
0.62	1.39812e-05
0.622	1.42054e-05
0.624	1.45422e-05
0.626	1.4782e-05
0.628	1.45179e-05
0.63	1.50692e-05
0.632	1.46512e-05
0.634	1.45336e-05
0.636	1.36745e-05
0.638	1.32519e-05
0.64	1.42395e-05
0.642	1.44639e-05
0.644	1.40207e-05
0.646	1.37573e-05
0.648	1.37457e-05
0.65	1.41125e-05
0.652	1.36999e-05
0.654	1.35335e-05
0.656	1.44233e-05
0.658	1.43766e-05
0.66	1.43212e-05
0.662	1.40783e-05
0.664	1.47466e-05
0.666	1.43892e-05
0.668	1.38362e-05
0.67	1.31101e-05
0.672	1.31274e-05
0.674	1.2635e-05
0.676	1.31359e-05
0.678	1.30422e-05
0.68	1.34222e-05
0.682	1.28202e-05
0.684	1.23486e-05
0.686	1.23389e-05
0.688	1.21008e-05
0.69	1.24224e-05
0.692	1.30632e-05
0.694	1.2911e-05
0.696	1.20565e-05
0.698	1.24359e-05
0.7	1.28501e-05
0.702	1.24488e-05
0.704	1.30367e-05
0.706	1.16643e-05
0.708	1.15114e-05
0.71	1.19969e-05
0.712	1.19843e-05
0.714	1.15883e-05
0.716	1.23859e-05
0.718	1.29571e-05
0.72	1.21773e-05
0.722	1.16348e-05
0.724	1.23069e-05
0.726	1.20074e-05
0.728	1.18177e-05
0.73	1.17987e-05
0.732	1.14227e-05
0.734	1.12e-05
0.736	1.10185e-05
0.738	1.1084e-05
0.74	1.09235e-05
0.742	1.02172e-05
0.744	9.55382e-06
0.746	9.28013e-06
0.748	9.11507e-06
0.75	9.31653e-06
0.752	1.03851e-05
0.754	1.03545e-05
0.756	1.02706e-05
0.758	9.7259e-06
0.76	9.40254e-06
0.762	9.77743e-06
0.764	9.32251e-06
0.766	9.20902e-06
0.768	9.25532e-06
0.77	8.63927e-06
0.772	8.56799e-06
0.774	8.08881e-06
0.776	7.38836e-06
0.778	7.26309e-06
0.78	7.44547e-06
0.782	6.77377e-06
0.784	6.86519e-06
0.786	8.13994e-06
0.788	8.0798e-06
0.79	7.57255e-06
0.792	6.98646e-06
0.794	6.61387e-06
0.796	7.12884e-06
0.798	7.16405e-06
0.8	6.54234e-06
0.802	7.24589e-06
0.804	7.92246e-06
0.806	6.50017e-06
0.808	6.6052e-06
0.81	6.54173e-06
0.812	6.27224e-06
0.814	5.953e-06
0.816	6.9516e-06
0.818	7.10566e-06
0.82	6.90463e-06
0.822	6.77304e-06
0.824	6.79875e-06
0.826	6.63193e-06
0.828	6.44293e-06
0.83	5.87049e-06
0.832	6.14636e-06
0.834	6.12343e-06
0.836	5.97432e-06
0.838	5.47603e-06
0.84	5.44981e-06
0.842	5.809e-06
0.844	5.47715e-06
0.846	5.59034e-06
0.848	5.76289e-06
0.85	5.75885e-06
0.852	4.79721e-06
0.854	4.28076e-06
0.856	4.78398e-06
0.858	5.58279e-06
0.86	5.12217e-06
0.862	4.39292e-06
0.864	4.29836e-06
0.866	4.28598e-06
0.868	4.15928e-06
0.87	4.70451e-06
0.872	4.78087e-06
0.874	4.60614e-06
0.876	5.01183e-06
0.878	5.0125e-06
0.88	4.38573e-06
0.882	4.04102e-06
0.884	4.51901e-06
0.886	4.65001e-06
0.888	4.4883e-06
0.89	4.1415e-06
0.892	4.21785e-06
0.894	3.78197e-06
0.896	3.53904e-06
0.898	3.76046e-06
0.9	3.67262e-06
0.902	3.52048e-06
0.904	3.34677e-06
0.906	2.38687e-06
0.908	2.46339e-06
0.91	3.00077e-06
0.912	2.89041e-06
0.914	2.45006e-06
0.916	1.90341e-06
0.918	1.86671e-06
0.92	1.60207e-06
0.922	1.25549e-06
0.924	1.0207e-06
0.926	9.05287e-07
0.928	1.11518e-06
0.93	1.26277e-06
0.932	7.49353e-07
0.934	7.56563e-07
0.936	1.3782e-06
0.938	4.77648e-07
0.94	7.91325e-07
0.942	4.67777e-07
0.944	8.80515e-07
0.946	1.36399e-06
0.948	1.26238e-06
0.95	1.01758e-06
0.952	6.62789e-07
0.954	-7.60955e-08
0.956	7.44572e-07
0.958	1.0159e-06
0.96	9.70408e-07
0.962	4.04641e-07
0.964	-6.55808e-08
0.966	7.33117e-08
0.968	9.88351e-07
0.97	8.49514e-07
0.972	2.49508e-07
0.974	8.82754e-09
0.976	-5.85187e-07
0.978	-7.97428e-07
0.98	-1.14853e-06
0.982	-1.39288e-06
0.984	-6.86979e-07
0.986	-7.53198e-07
0.988	-9.08567e-07
0.99	-6.78218e-07
0.992	-6.24812e-07
0.994	-4.31388e-07
0.996	-1.66348e-06
0.998	-1.85725e-06
